"fid","hospital_name","address","address2","city","state","zip","telephone","type","status","population","county","country","latitude","longitude","website","state_id","beds","trauma","helipad","caring_system","funding","affilition","regular_beds","nicu_beds","opened","pediatric_trauma_level","nicu_level","ranked_specialties","childrens_hospital"
315,"Pacific Hospital-South Campus D/P Aph","1725 Pacific Avenue","Not Available","Long Beach","CA",90813,"Not Available","General Acute Care Hospital","Open",36,"Los Angeles","US",33.7883,-118.194,"http://www.phlb.org","Not Available",36,"Not Available","Not Available",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
316,"Mease Countryside Hospital","3231 Mcmullen Booth Rd","Not Available","Safety Harbor","FL",34695,"(727) 725-6111","General Acute Care Hospital","Open",100,"Pinellas","US",28.0387,-82.708,"http://www.mpmhealth.com","10070",100,"Not Available","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
317,"Mease Dunedin Hospital","601 Main St","Not Available","Dunedin","FL",34698,"(727) 733-1111","General Acute Care Hospital","Open",258,"Pinellas","US",28.0135,-82.7832,"http://www.mpmhealth.com","9861",258,"Not Available","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
318,"Morton Plant Hospital","300 Pinellas St","Not Available","Clearwater","FL",33756,"(727) 462-7000","General Acute Care Hospital","Open",524,"Pinellas","US",27.9528,-82.8037,"http://www.mortonplant.com","9931",524,"Not Available","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
319,"Northside Hospital","6000 49Th St N","Not Available","Saint Petersburg","FL",33709,"(727) 521-4411","General Acute Care Hospital","Open",227,"Pinellas","US",27.8256,-82.7021,"http://www.northsidehospital.com","10020",227,"Not Available","Not Available",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
320,"Palms of Pasadena Hospital","1501 Pasadena Ave S","Not Available","Saint Petersburg","FL",33707,"(727) 381-7575","General Acute Care Hospital","Open",307,"Pinellas","US",27.7531,-82.7401,"http://www.palmspasadena.com","9930",307,"Not Available","Not Available",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
321,"St Anthonys Hospital","1200 7Th Ave N","Not Available","Saint Petersburg","FL",33705,"(727) 825-1100","General Acute Care Hospital","Open",395,"Pinellas","US",27.7786,-82.6505,"http://stanthonys.com/","9882",395,"Not Available","Not Available",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
322,"St Petersburg General Hospital","6500 38Th Ave N","Not Available","Saint Petersburg","FL",33710,"(727) 384-1414","General Acute Care Hospital","Open",219,"Pinellas","US",27.8054,-82.7275,"http://www.stpetegeneral.com","9975",219,"Not Available","Not Available",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
323,"Windmoor Healthcare of Clearwater","11300 Us Hwy 19 N","Not Available","Clearwater","FL",33764,"(727) 541-2646","Psychiatric Hospital","Open",120,"Pinellas","US",27.8748,-82.7108,"http://www.windmoor.com","10060",120,"Not Available","Not Available",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
324,"Florida Hospital Heartland Medical Center","4200 Sun N Lake Blvd","Not Available","Sebring","FL",33872,"(863) 314-4466","General Acute Care Hospital","Open",214,"Highlands","US",27.5398,-81.5092,"http://www.fhheartland.org/","9917",214,"Not Available","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
325,"Florida Hospital Heartland Medical Center at Lake Placid","1210 Us 27 N","Not Available","Lake Placid","FL",33852,"(863) 465-3777","General Acute Care Hospital","Open",0,"Highlands","US",27.32,-81.3697,"http://fh.floridahospital.com/heartland","10150",0,"Not Available","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
326,"Highlands Regional Medical Center","3600 S Highlands Ave","Not Available","Sebring","FL",33870,"(863) 385-6101","General Acute Care Hospital","Open",126,"Highlands","US",27.4656,-81.433,"http://www.highlandsregional.com","9867",126,"Not Available","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
327,"Brandon Regional Hospital","119 Oakfield Dr","Not Available","Brandon","FL",33511,"(813) 681-5551","General Acute Care Hospital","Open",359,"Hillsborough","US",27.933,-82.2878,"http://www.brandonhospital.com","10020",359,"Not Available","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
328,"Florida Hospital Carrollwood","7171 N Dale Mabry Hwy","Not Available","Tampa","FL",33614,"(813) 932-2222","General Acute Care Hospital","Open",59,"Hillsborough","US",28.0132,-82.504,"http://www.uch.org","9884",59,"Not Available","Not Available",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
329,"Florida Hospital Tampa","3100 E Fletcher Ave","Not Available","Tampa","FL",33613,"(813) 971-6000","General Acute Care Hospital","Open",365,"Hillsborough","US",28.0711,-82.4241,"http://www.uch.org","9969",365,"Not Available","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
330,"H Lee Moffitt Cancer Ctr & Research Inst","12902 Magnolia Dr","Not Available","Tampa","FL",33612,"(813) 745-4673","General Acute Care Hospital","Open",206,"Hillsborough","US",28.0641,-82.4213,"http://www.moffitt.org","10080",206,"Not Available","Not Available",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
331,"James A Haley Veterans' Hospital","13000 Bruce B Downs Blvd","Not Available","Tampa","FL",33612,"(888) 716-7787","Military Hospital","Open",93,"Hillsborough","US",28.0644,-82.4293,"http://www.tampa.va.gov/","235300",93,"Not Available","Not Available",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
332,"Kindred Hospital-Bay Area-Tampa","4555 S Manhattan Ave","Not Available","Tampa","FL",33611,"(813) 839-6341","General Acute Care Hospital","Open",155,"Hillsborough","US",27.8981,-82.5191,"http://www.khtampa.com/","9922",155,"Not Available","Not Available",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
333,"Kindred Hospital-Central Tampa","4801 N Howard Ave","Not Available","Tampa","FL",33603,"(813) 874-7575","General Acute Care Hospital","Open",96,"Hillsborough","US",27.9891,-82.4816,"http://www.kindredcentraltampa.com/","9944",96,"Not Available","Not Available",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
334,"Memorial Hospital of Tampa","2901 Swann Ave","Not Available","Tampa","FL",33609,"(813) 873-6400","General Acute Care Hospital","Open",139,"Hillsborough","US",27.9379,-82.4899,"http://www.memorialhospitaltampa.com","9990",139,"Not Available","Not Available",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
335,"Shriners Hospitals for Children - Tampa","12502 Usf Pine Dr","Not Available","Tampa","FL",33612,"(813) 972-2250","General Acute Care Hospital","Open",25,"Hillsborough","US",28.0616,-82.4228,"http://www.shrinershospitalsforchildren.org/Hospitals/Locations/Tam","10080",25,"Not Available","Not Available",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
336,"South Bay Hospital","4016 Sun City Center Blvd","Not Available","Sun City Center","FL",33573,"(813) 634-3301","General Acute Care Hospital","Open",112,"Hillsborough","US",27.7136,-82.3654,"http://www.southbayhospital.com","10040",112,"Not Available","Not Available",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
337,"South Florida Baptist Hospital","301 N Alexander St","Not Available","Plant City","FL",33563,"(813) 757-1200","General Acute Care Hospital","Open",147,"Hillsborough","US",28.0157,-82.1389,"http://www.sjbhealth.org/home_south.cfm?id=587","9936",147,"Not Available","Not Available",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
338,"St Joseph's Hospital","3001 W Dr. Martin Luther King Jr Blvd","Not Available","Tampa","FL",33607,"(813) 870-4000","General Acute Care Hospital","Open",881,"Hillsborough","US",27.9823,-82.4909,"http://www.sjbhealth.org","9890",881,"II","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
339,"St Joseph's Hospital Behavioral Health Center","4918 Habana Ave","Not Available","Tampa","FL",33607,"(813) 870-4000","Psychiatric Hospital","Open",60,"Hillsborough","US",27.9917,-82.4898,"http://www.sjbhealth.org/body.cfm?id=31","329000",60,"Not Available","Not Available",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
340,"St Joseph's Hospital North","4211 Van Dyke Rd","Not Available","Lutz","FL",33558,"(813) 443-7000","General Acute Care Hospital","Open",0,"Hillsborough","US",28.1296,-82.5097,"http://stjosephsnorth.com/","291700",0,"Not Available","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
341,"Tampa General Hospital","1 Tampa General Cir","Not Available","Tampa","FL",33606,"(813) 844-7000","General Acute Care Hospital","Open",1018,"Hillsborough","US",27.938,-82.4592,"http://www.tgh.org","9932",1018,"I","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
342,"Town & Country Hospital","6001 Webb Rd","Not Available","Tampa","FL",33615,"(813) 888-7060","General Acute Care Hospital","Open",200,"Hillsborough","US",28.0024,-82.5742,"http://www.townandcountryhospital.com","10030",200,"Not Available","Not Available",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
343,"Hendry Regional Medical Center","524 W Sagamore Ave","Not Available","Clewiston","FL",33440,"(863) 983-9121","General Acute Care Hospital","Open",25,"Hendry","US",26.7527,-80.9413,"http://www.hendryregional.org","9908",25,"Not Available","Not Available",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
344,"Brooksville Regional Hospital","17240 Cortez Blvd","Not Available","Brooksville","FL",34601,"(352) 796-5111","General Acute Care Hospital","Open",120,"Hernando","US",28.5388,-82.4435,"http://www.brooksvilleregional.com/","9886",120,"Not Available","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
345,"Healthsouth Rehabilitation Hospital of Spring Hill","12440 Cortez Blvd","Not Available","Brooksville","FL",34613,"(352) 592-4242","Rehabilitation Hospital","Open",80,"Hernando","US",28.5323,-82.517,"http://www.healthsouthspringhill.com","145900",80,"Not Available","Not Available",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
346,"Oak Hill Hospital","11375 Cortez Blvd","Not Available","Brooksville","FL",34613,"(352) 597-3099","General Acute Care Hospital","Open",230,"Hernando","US",28.5362,-82.5341,"http://www.oakhillhospital.com","10040",230,"Not Available","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
347,"Spring Hill Regional Hospital","10461 Quality Dr","Not Available","Spring Hill","FL",34609,"(352) 688-8200","General Acute Care Hospital","Open",124,"Hernando","US",28.4375,-82.5404,"http://www.springhillregional.net/","10140",124,"Not Available","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
348,"Springbrook Hospital","7007 Grove Rd","Not Available","Brooksville","FL",34609,"(352) 596-4306","Psychiatric Hospital","Open",50,"Hernando","US",28.5329,-82.4842,"http://springbrookhospital.org/","10120",50,"Not Available","Not Available",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
349,"Lake Butler Hospital Hand Surgery Center","850 E Main St","Not Available","Lake Butler","FL",32054,"(386) 496-2323","General Acute Care Hospital","Open",25,"Union","US",30.0227,-82.3269,"http://www.lakebutlerhospital.com","10020",25,"Not Available","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
350,"Reception and Medical Center Hospital","7765 S County Rd 231","Not Available","Lake Butler","FL",32054,"(386) 496-6120","General Acute Care Hospital","Open",133,"Union","US",29.9884,-82.3576,"http://www.dc.state.fl.us","10120",133,"Not Available","Not Available",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
351,"Doctors Memorial Hospital","333 N Byron Butler Pkwy","Not Available","Perry","FL",32348,"(850) 584-0800","General Acute Care Hospital","Open",0,"Taylor","US",30.1201,-83.5933,"http://www.doctorsmemorial.com/","9914",0,"Not Available","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
352,"Downtown Naples Hospital","350 7Th St N","Not Available","Naples","FL",33941,"(239) 436-5100","General Acute Care Hospital","Open",420,"Collier","US",26.1507,-81.7988,"http://www.nchmd.org/default.aspx?id=156","9841",420,"Not Available","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
353,"North Naples Hospital","11190 Healthpark Blvd","Not Available","Naples","FL",34110,"(239) 513-7000","General Acute Care Hospital","Open",261,"Collier","US",26.2743,-81.7887,"http://www.nchmd.org/default.aspx?id=308","10150",261,"Not Available","Not Available",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
354,"Physicians Regional - Collier Boulevard","8300 Collier Blvd","Not Available","Naples","FL",34114,"(239) 354-6001","General Acute Care Hospital","Open",100,"Collier","US",26.1055,-81.6849,"http://www.physiciansregional.com/locations/physicians-regional-collier","178800",100,"Not Available","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
355,"Physicians Regional - Pine Ridge","6101 Pine Ridge Rd","Not Available","Naples","FL",34119,"(239) 304-5145","General Acute Care Hospital","Open",101,"Collier","US",26.214,-81.7327,"http://www.physiciansregional.com/locations/physicians-regional-pine-ridge","10160",101,"Not Available","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
356,"Willough at Naples Hospital","9001 Tamiami Trl E","Not Available","Naples","FL",34113,"(239) 775-4500","Psychiatric Hospital","Open",80,"Collier","US",26.096,-81.7363,"http://www.thewilloughatnaples.com/","10110",80,"Not Available","Not Available",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
357,"Desoto Memorial Hospital","900 N Robert Ave","Not Available","Arcadia","FL",34266,"(863) 494-8402","General Acute Care Hospital","Open",49,"Desoto","US",27.2274,-81.851,"http://www.dmh.org","9971",49,"Not Available","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
358,"Pacifica Hospital Of The Valley","9449 San Fernando Road","Not Available","Sun Valley","CA",91352,"Not Available","General Acute Care Hospital","Open",231,"Los Angeles","US",34.2401,-118.396,"http://www.pacificahospital.com","Not Available",231,"Not Available","Not Available",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
359,"Palmdale Regional Medical Center","38600 Medical Center Drive","Not Available","Palmdale","CA",93551,"Not Available","General Acute Care Hospital","Open",157,"Los Angeles","US",34.5829,-118.144,"http://www.palmdaleregional.com","Not Available",157,"Not Available","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
360,"Pomona Valley Hospital Medical Center","1798 North Garey Avenue","Not Available","Pomona","CA",91767,"Not Available","General Acute Care Hospital","Open",415,"Los Angeles","US",34.0768,-117.751,"http://www.pvhmc.org","Not Available",415,"Not Available","Not Available",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
361,"Presbyterian Intercommunity Hospital","12401 East Washington Blvd.","Not Available","Whittier","CA",90602,"Not Available","General Acute Care Hospital","Open",444,"Los Angeles","US",33.9699,-118.05,"http://www.whittierpres.com","Not Available",444,"Not Available","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
362,"Providence Holy Cross Medical Center","15031 Rinaldi Street","Not Available","Mission Hills","CA",91345,"Not Available","General Acute Care Hospital","Open",254,"Los Angeles","US",34.2795,-118.46,"http://https://california.providence.org/holy-cross/Pages/default.aspx","Not Available",254,"II","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
363,"Providence Little Co Of Mary Subacute Care Center","3620 West Lomita Boulevard","Not Available","Torrance","CA",90505,"Not Available","General Acute Care Hospital","Open",200,"Los Angeles","US",33.814,-118.348,"http://www.lcmweb.org","Not Available",200,"Not Available","Not Available",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
364,"Providence Little Company Of Mary Mc - San Pedro","1300 West Seventh Street","Not Available","San Pedro","CA",90732,"Not Available","General Acute Care Hospital","Open",327,"Los Angeles","US",33.7384,-118.305,"http://https://california.providence.org/san-pedro","Not Available",327,"Not Available","Not Available",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
365,"Providence Little Company Of Mary Mc - Torrance","4101 Torrance Boulevard","Not Available","Torrance","CA",90503,"Not Available","General Acute Care Hospital","Open",379,"Los Angeles","US",33.8385,-118.357,"http://www.lcmweb.org","Not Available",379,"Not Available","Not Available",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
366,"Providence Saint Joseph Medical Center","501 So. Buena Vista","Not Available","Burbank","CA",91505,"Not Available","General Acute Care Hospital","Open",414,"Los Angeles","US",34.157,-118.329,"http://www.providence.org","Not Available",414,"Not Available","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
367,"Providence Tarzana Medical Center","18321 Clark Street","Not Available","Tarzana","CA",91356,"Not Available","General Acute Care Hospital","Open",245,"Los Angeles","US",34.1704,-118.532,"http://www.providence.org/tarzana.com","Not Available",245,"Not Available","Not Available",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
368,"Baptist Hospital of Miami","8900 N Kendall Dr","Not Available","Miami","FL",33176,"(786) 596-1960","General Acute Care Hospital","Open",672,"Miami-Dade","US",25.6844,-80.3388,"http://www.baptisthealth.net","9833",672,"Not Available","Y",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
369,"Resnick Neuropsychiatric Hospital At Ucla","150 Medical Plaza","Not Available","Los Angeles","CA",90095,"Not Available","Psychiatric Hospital","Open",74,"Los Angeles","US",34.0662,-118.446,"http://www.semel.ucla.edu/resnick","Not Available",74,"Not Available","Not Available",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
370,"Coral Gables Hospital","3100 Douglas Rd","Not Available","Coral Gables","FL",33134,"(305) 445-8461","General Acute Care Hospital","Open",256,"Miami-Dade","US",25.7438,-80.2548,"http://www.coralgableshospital.com","9977",256,"Not Available","Not Available",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
371,"Ronald Reagan Ucla Medical Center","757 Westwood Plaza","Not Available","Los Angeles","CA",90095,"Not Available","General Acute Care Hospital","Open",466,"Los Angeles","US",34.0666,-118.447,"http://www.uclahealth.org","Not Available",466,"I, I Pediatric","Not Available",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
