hospital_name,address,city,state,zip,type,status,population,county,country,latitude,longitude,website,beds,trauma,helipad,childrens hospital
MORTON HOSPITAL AND MEDICAL CENTER,88 WASHINGTON STREET,TAUNTON,MA,2780,GENERAL ACUTE CARE,OPEN,125,BRISTOL,USA,41.9062,-71.0945,http://www.mortonhospital.org,125.0,NOT AVAILABLE,Y,nan
MOUNT AUBURN HOSPITAL,330 MOUNT AUBURN STREET,CAMBRIDGE,MA,2138,GENERAL ACUTE CARE,OPEN,217,MIDDLESEX,USA,42.3741,-71.1343,http://www.mountauburnhospital.org,217.0,NOT AVAILABLE,NOT AVAILABLE,nan
NASHOBA VALLEY MEDICAL CENTER,200 GROTON ROAD,AYER,MA,1432,GENERAL ACUTE CARE,OPEN,77,MIDDLESEX,USA,42.5775,-71.5739,http://www.nashobamed.com,77.0,NOT AVAILABLE,Y,nan
NEWTON-WELLESLEY HOSPITAL,2014 WASHINGTON STREET,NEWTON,MA,2462,GENERAL ACUTE CARE,OPEN,265,MIDDLESEX,USA,42.3312,-71.246,http://www.nwh.org,265.0,NOT AVAILABLE,NOT AVAILABLE,nan
NORTHEAST HOSPITAL CORPORATION - BEVERLY CAMPUS,85 HERRICK STREET,BEVERLY,MA,1915,GENERAL ACUTE CARE,OPEN,227,ESSEX,USA,42.5641,-70.8757,http://www.beverlyhospital.org/locations--services/locations/beverly-hospital,227.0,LEVEL III,Y,nan
SAINT ANNE'S HOSPITAL,795 MIDDLE STREET,FALL RIVER,MA,2721,GENERAL ACUTE CARE,OPEN,185,BRISTOL,USA,41.6926,-71.1637,http://www.saintanneshospital.org,185.0,NOT AVAILABLE,NOT AVAILABLE,nan
SAINT VINCENT HOSPITAL,123 SUMMER STREET,WORCESTER,MA,1608,GENERAL ACUTE CARE,OPEN,283,WORCESTER,USA,42.2498,-71.7915,http://www.stvincenthospital.com,283.0,NOT AVAILABLE,NOT AVAILABLE,nan
MARTHA'S VINEYARD HOSPITAL,ONE HOSPITAL ROAD,OAK BLUFFS,MA,2557,GENERAL ACUTE CARE,OPEN,25,DUKES,USA,41.4608,-70.5798,http://www.marthasvineyardhospital.org,25.0,NOT AVAILABLE,Y,nan
SOUTH SHORE HOSPITAL,55 FOGG ROAD,WEYMOUTH,MA,2190,GENERAL ACUTE CARE,OPEN,370,NORFOLK,USA,42.176,-70.9541,http://www.southshorehospital.org,370.0,LEVEL II,NOT AVAILABLE,nan
SOUTHCOAST HOSPITALS GROUP - CHARLTON MEMORIAL HOSPITAL,363 HIGHLAND AVENUE,FALL RIVER,MA,2720,GENERAL ACUTE CARE,OPEN,328,BRISTOL,USA,41.7094,-71.146,http://www.southcoast.org/charlton/,328.0,NOT AVAILABLE,Y,nan
SOUTHCOAST HOSPITALS GROUP - ST. LUKE'S HOSPITAL,101 PAGE STREET,NEW BEDFORD,MA,2740,GENERAL ACUTE CARE,OPEN,391,BRISTOL,USA,41.6264,-70.9384,http://www.southcoast.org/stlukes/,391.0,NOT AVAILABLE,Y,nan
STURDY MEMORIAL HOSPITAL,211 PARK STREET,ATTLEBORO,MA,2703,GENERAL ACUTE CARE,OPEN,132,BRISTOL,USA,41.942,-71.2748,http://www.sturdymemorial.org,132.0,NOT AVAILABLE,Y,nan
ST. ELIZABETH'S MEDICAL CENTER,736 CAMBRIDGE STREET,BOSTON,MA,2135,GENERAL ACUTE CARE,OPEN,252,SUFFOLK,USA,42.3487,-71.1485,https://www.semc.org/,252.0,NOT AVAILABLE,NOT AVAILABLE,nan
WINCHESTER HOSPITAL,41 HIGHLAND AVENUE,WINCHESTER,MA,1890,GENERAL ACUTE CARE,OPEN,189,MIDDLESEX,USA,42.466,-71.1228,http://www.winchesterhospital.org,189.0,NOT AVAILABLE,NOT AVAILABLE,nan
ALEXANDER HOSPITAL,PO BOX 2568,HICKORY,NC,28603,GENERAL ACUTE CARE,OPEN,25,ALEXANDER,USA,35.69559449,-81.29110761,http://www.fryemedctr.com/en-US/Pages/default.aspx,25.0,NOT AVAILABLE,N,nan
DAVIE COUNTY HOSPITAL,223 HOSPITAL STREET,MOCKSVILLE,NC,27028,GENERAL ACUTE CARE,CLOSED,81,DAVIE,USA,35.8993762,-80.57179142,http://www.daviehospital.org,81.0,NOT AVAILABLE,NOT AVAILABLE,nan
DAVIE MEDICAL CENTER,MEDICAL CENTER BLVD,BERMUDA RUN,NC,27006,GENERAL ACUTE CARE,OPEN,50,DAVIE,USA,36.00940389,-80.44758969,https://www.wakehealth.edu/Davie-Medical-Center/,50.0,NOT AVAILABLE,N,nan
CAVHCS EAST CAMPUS,8105 VETERANS WAY,MONTGOMERY,AL,36109,MILITARY,OPEN,-999,MONGOMERY,USA,32.35771,-86.129219,https://www.centralalabama.va.gov/,-999.0,NOT AVAILABLE,NOT AVAILABLE,nan
NORTHPORT MEDICAL CENTER,2700 HOSPITAL DRIVE,NORTHPORT,AL,35476,GENERAL ACUTE CARE,OPEN,204,TUSCALOOSA,USA,33.23398145,-87.5709109,http://www.dchsystem.com,204.0,NOT AVAILABLE,NOT AVAILABLE,nan
SHOALS HOSPITAL,201 W. AVALON AVENUE,MUSCLE SHOALS,AL,35661,GENERAL ACUTE CARE,OPEN,178,COLBERT,USA,34.74719296,-87.67621342,http://www.shoalshospital.com,178.0,NOT AVAILABLE,Y,nan
NORTH MISSISSIPPI MEDICAL CENTER - HAMILTON,1256 MILITARY STREET SOUTH,HAMILTON,AL,35570,GENERAL ACUTE CARE,OPEN,49,MARION,USA,34.12597718,-87.99076878,http://www.nmhs.net/hamilton/,49.0,NOT AVAILABLE,NOT AVAILABLE,nan
WEDOWEE HOSPITAL,209 NORTH MAIN STREET,WEDOWEE,AL,36278,GENERAL ACUTE CARE,OPEN,34,RANDOLPH,USA,33.31140422,-85.48545247,http://www.wedoweehospital.org/,34.0,NOT AVAILABLE,NOT AVAILABLE,nan
SHELBY BAPTIST MEDICAL CENTER,"1000 FIRST STREET, NORTH",ALABASTER,AL,35007,GENERAL ACUTE CARE,OPEN,252,SHELBY,USA,33.25236487,-86.81304301,http://www.bhsala.com/shelby/Home.aspx,252.0,III,Y,nan
ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,GENERAL ACUTE CARE,OPEN,358,LAUDERDALE,USA,34.79385803,-87.68285017,http://www.chgroup.org/ecm/,358.0,III,Y,nan
MARSHALL MEDICAL CENTER NORTH,8000 ALABAMA HIGHWAY 69,GUNTERSVILLE,AL,35976,GENERAL ACUTE CARE,OPEN,90,MARSHALL,USA,34.36491335,-86.42135153,http://www.mmcenters.com,90.0,III,Y,nan
SOUTHEAST ALABAMA MEDICAL CENTER,1108 ROSS CLARK CIRCLE,DOTHAN,AL,36301,GENERAL ACUTE CARE,OPEN,420,HOUSTON,USA,31.21630365,-85.36363112,http://www.samc.org,420.0,II,Y,nan
MEDICAL CENTER BARBOUR,820 WEST WASHINGTON STREET,EUFAULA,AL,36027,GENERAL ACUTE CARE,OPEN,74,BARBOUR,USA,31.88864508,-85.15640542,http://www.medctrbarbour.org,74.0,III,Y,nan
GROVE HILL MEMORIAL HOSPITAL,295 JACKSON HIGHWAY S,GROVE HILL,AL,36451,GENERAL ACUTE CARE,OPEN,50,CLARKE,USA,31.6943023,-87.77602463,http://www.grovehillmemorial.org,50.0,III,Y,nan
CAVHCS WEST CAMPUS,215 PERRY HILL RD,MONTGOMERY,AL,36109,MILITARY,OPEN,-999,MONTGOMERY,USA,32.37699114,-86.24368522,http://www.centralalabama.va.gov/,-999.0,NOT AVAILABLE,N,nan
ATMORE COMMUNITY HOSPITAL,401 MEDICAL PARK DR.,ATMORE,AL,36502,GENERAL ACUTE CARE,OPEN,51,ESCAMBIA,USA,31.01702387,-87.47879851,http://www.ebaptisthealthcare.org/AtmoreCommunityHospital/,51.0,III,Y,nan
BEACON CHILDREN'S HOSPITAL,150 HOSPITAL DRIVE,LUVERNE,AL,36049,PSYCHIATRIC,OPEN,28,CRENSHAW,USA,31.69458855,-86.26319151,http://beaconchildrenshospital.com/,28.0,NOT AVAILABLE,NOT AVAILABLE,nan
THOMAS HOSPITAL,750 MORPHY AVENUE,FAIRHOPE,AL,36532,GENERAL ACUTE CARE,OPEN,150,BALDWIN,USA,30.51887903,-87.88944744,http://www.thomashospital.com,150.0,III,NOT AVAILABLE,nan
GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,GENERAL ACUTE CARE,OPEN,346,ETOWAH,USA,34.00773628,-85.96598214,http://www.gadsdenregional.com,346.0,III,Y,nan
LAKE MARTIN COMMUNITY HOSPITAL,201 MARIARDEN ROAD,DADEVILLE,AL,36853,GENERAL ACUTE CARE,OPEN,46,TALLAPOOSA,USA,32.81859857,-85.74113991,http://www.lakemartincommunityhospital.com,46.0,NOT AVAILABLE,Y,nan
RUSSELL HOSPITAL,3316 HIGHWAY 280,ALEXANDER CITY,AL,35010,GENERAL ACUTE CARE,OPEN,81,TALLAPOOSA,USA,32.93021327,-85.96956615,http://www.russellmedcenter.com/index.aspx,81.0,III,Y,nan
CHEROKEE MEDICAL CENTER,400 NORTHWOOD DRIVE,CENTRE,AL,35960,GENERAL ACUTE CARE,OPEN,60,CHEROKEE,USA,34.1614583,-85.65108878,http://www.cherokeemedicalcenter.com,60.0,NOT AVAILABLE,Y,nan
NORTH ALABAMA SPECIALTY HOSPITAL,"700 WEST MARKET ST,2ND FLOOR",ATHENS,AL,35611,LONG TERM CARE,OPEN,31,LIMESTONE,USA,34.80424558,-86.9788726,NOT AVAILABLE,31.0,NOT AVAILABLE,NOT AVAILABLE,nan
EASTPOINTE HOSPITAL,7400 ROPER LANE,DAPHNE,AL,36526,PSYCHIATRIC,OPEN,66,BALDWIN,USA,30.63528915,-87.8951391,http://www.altapointe.org/eastpointe.php,66.0,NOT AVAILABLE,NOT AVAILABLE,nan
SOUTH BALDWIN REGIONAL MEDICAL CENTER,1613 NORTH MCKENZIE STREET,FOLEY,AL,36535,GENERAL ACUTE CARE,OPEN,112,BALDWIN,USA,30.42583568,-87.68468565,http://www.southbaldwinrmc.com,112.0,III,Y,nan
BAYPOINTE BEHAVIORAL HEALTH,5800 SOUTHLAND DRIVE,MOBILE,AL,36693,PSYCHIATRIC,OPEN,60,MOBILE,USA,30.62480849,-88.17800813,http://www.altapointe.org,60.0,NOT AVAILABLE,NOT AVAILABLE,nan
NOLAND HOSPITAL ANNISTON,400 EAST 10TH STREET,ANNISTON,AL,36202,LONG TERM CARE,OPEN,38,CALHOUN,USA,33.65565519,-85.82323962,http://www.nolandhealth.com,38.0,III,Y,nan
NORTHEAST ALABAMA REGIONAL MEDICAL CENTER,400 EAST TENTH STREET,ANNISTON,AL,36202,GENERAL ACUTE CARE,OPEN,323,CALHOUN,USA,33.65557526,-85.82324214,NOT AVAILABLE,323.0,NOT AVAILABLE,NOT AVAILABLE,nan
ATHENS LIMESTONE HOSPITAL,700 WEST MARKET STREET,ATHENS,AL,35611,GENERAL ACUTE CARE,OPEN,71,LIMESTONE,USA,34.80416393,-86.97840721,http://www.athenslimestonehospital.com,71.0,III,NOT AVAILABLE,nan
NORTH BALDWIN INFIRMARY,1815 HAND AVENUE,BAY MINETTE,AL,36507,GENERAL ACUTE CARE,OPEN,70,BALDWIN,USA,30.90393436,-87.7850225,http://www.mobileinfirmary.org,70.0,III,Y,nan
VA MEDICAL CENTER - BIRMINGHAM,700 S 19TH ST S,BIRMINGHAM,AL,35233,MILITARY,OPEN,-999,JEFFERSON,USA,33.50444826,-86.80134612,http://www.birmingham.va.gov/,-999.0,NOT AVAILABLE,N,nan
BROOKWOOD MEDICAL CENTER,2010 BROOKWOOD MEDICAL CENTER DRIVE,BIRMINGHAM,AL,35259,GENERAL ACUTE CARE,OPEN,607,JEFFERSON,USA,33.46373094,-86.77625339,http://www.bwmc.com,607.0,III,Y,nan
CHILDREN'S HOSPITAL OF ALABAMA,"1600 SEVENTH AVENUE, SOUTH",BIRMINGHAM,AL,35233,CHILDREN,OPEN,332,JEFFERSON,USA,33.50404815,-86.80515914,http://www.childrensal.org,332.0,I,Y,nan
HEALTHSOUTH LAKESHORE REHABILITATION HOSPITAL,3800 RIDGEWAY DRIVE,BIRMINGHAM,AL,35209,REHABILITATION,OPEN,100,JEFFERSON,USA,33.46911585,-86.78833499,http://www.healthsouthlakeshorerehab.com,100.0,NOT AVAILABLE,NOT AVAILABLE,nan
HILL CREST BEHAVIORAL HEALTH SERVICES,"6869 FIFTH AVENUE, SOUTH",BIRMINGHAM,AL,35212,PSYCHIATRIC,OPEN,94,JEFFERSON,USA,33.54883428,-86.7301833,http://www.hillcrestbhs.com,94.0,NOT AVAILABLE,NOT AVAILABLE,nan
NOLAND HOSPITAL BIRMINGHAM,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,AL,35261,LONG TERM CARE,OPEN,45,SHELBY,USA,33.41491921,-86.68602206,http://www.nolandhealth.com,45.0,NOT AVAILABLE,NOT AVAILABLE,nan
SELECT SPECIALTY HOSPITAL-BIRMINGHAM,800 MONTCLAIR ROAD,BIRMINGHAM,AL,35213,GENERAL ACUTE CARE,OPEN,38,JEFFERSON,USA,33.46410394,-86.77733262,http://www.selectspecialtyhospitals.com/company/locations/birmingham.aspx,38.0,NOT AVAILABLE,Y,nan
ST. VINCENT'S BIRMINGHAM,810 ST. VINCENT'S DRIVE,BIRMINGHAM,AL,35205,GENERAL ACUTE CARE,OPEN,409,JEFFERSON,USA,33.50747717,-86.78912153,http://www.stvhs.com,409.0,III,NOT AVAILABLE,nan
ST. VINCENT'S EAST,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,AL,35235,GENERAL ACUTE CARE,OPEN,362,JEFFERSON,USA,33.59615452,-86.66761102,http://www.stvhs.com/east/,362.0,III,Y,nan
UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,GENERAL ACUTE CARE,OPEN,1157,JEFFERSON,USA,33.50560329,-86.8020354,http://www.health.uab.edu,1157.0,I,Y,nan
MARSHALL MEDICAL CENTER SOUTH,"2505 U.S. HIGHWAY 431, SOUTH",BOAZ,AL,35957,GENERAL ACUTE CARE,OPEN,150,MARSHALL,USA,34.22146585,-86.16062817,http://www.mmcenters.com//index.php/facilities/marshall_south,150.0,III,Y,nan
D. W. MCMILLAN MEMORIAL HOSPITAL,1301 BELLEVILLE AVENUE,BREWTON,AL,36427,GENERAL ACUTE CARE,OPEN,91,ESCAMBIA,USA,31.12703391,-87.0734993,http://www.dwmmh.org,91.0,III,Y,nan
J. PAUL JONES HOSPITAL,317 MCWILLIAMS AVENUE,CAMDEN,AL,36726,GENERAL ACUTE CARE,OPEN,30,WILCOX,USA,31.99752515,-87.30025784,NOT AVAILABLE,30.0,NOT AVAILABLE,NOT AVAILABLE,nan
PICKENS COUNTY MEDICAL CENTER,241 ROBERT K. WILSON DRIVE,CARROLLTON,AL,35447,GENERAL ACUTE CARE,OPEN,56,PICKENS,USA,33.27447567,-88.08863575,http://www.dchsystem.com,56.0,NOT AVAILABLE,NOT AVAILABLE,nan
BIBB MEDICAL CENTER,208 PIERSON AVENUE,CENTREVILLE,AL,35042,GENERAL ACUTE CARE,OPEN,35,BIBB,USA,32.95135837,-87.14831123,http://www.bibbmedicalcenter.com,35.0,NOT AVAILABLE,Y,nan
WASHINGTON COUNTY HOSPITAL,14600 ST. STEPHENS AVENUE,CHATOM,AL,36518,CRITICAL ACCESS,OPEN,25,WASHINGTON,USA,31.45953815,-88.23507989,http://www.wchnh.org,25.0,NOT AVAILABLE,NOT AVAILABLE,nan
BRYAN W. WHITFIELD MEMORIAL HOSPITAL,"105 U.S. HIGHWAY 80, EAST",DEMOPOLIS,AL,36732,GENERAL ACUTE CARE,OPEN,99,MARENGO,USA,32.50478853,-87.8363988,NOT AVAILABLE,99.0,NOT AVAILABLE,NOT AVAILABLE,nan
LAUREL OAKS BEHAVIORAL HEALTH CENTER,700 EAST COTTONWOOD ROAD,DOTHAN,AL,36301,PSYCHIATRIC,OPEN,38,HOUSTON,USA,31.20381564,-85.38460112,http://www.laureloaksbhc.com,38.0,NOT AVAILABLE,NOT AVAILABLE,nan
"NOLAND HOSPITAL DOTHAN, LLC","1108 ROSS CLARK CIRCLE,4TH FLOOR",DOTHAN,AL,36302,LONG TERM CARE,OPEN,38,HOUSTON,USA,31.21628917,-85.36294421,NOT AVAILABLE,38.0,NOT AVAILABLE,NOT AVAILABLE,nan
MEDICAL CENTER ENTERPRISE,400 NORTH EDWARDS STREET,ENTERPRISE,AL,36330,GENERAL ACUTE CARE,OPEN,131,COFFEE,USA,31.3187724,-85.85536974,http://www.mcehospital.com,131.0,III,NOT AVAILABLE,nan
EVERGREEN MEDICAL CENTER,101 CRESTVIEW AVENUE,EVERGREEN,AL,36401,GENERAL ACUTE CARE,OPEN,58,CONECUH,USA,31.43079857,-86.94048359,http://www.evergreenmedical.org,58.0,NOT AVAILABLE,Y,nan
FAYETTE MEDICAL CENTER,"1653 TEMPLE AVENUE, NORTH",FAYETTE,AL,35555,GENERAL ACUTE CARE,OPEN,61,FAYETTE,USA,33.70817814,-87.82468898,http://www.dchsystem.com/body.cfm?id=36928,61.0,NOT AVAILABLE,Y,nan
MOUNTAIN VIEW HOSPITAL,3001 SCENIC HIGHWAY,GADSDEN,AL,35904,PSYCHIATRIC,OPEN,68,ETOWAH,USA,34.07242575,-86.01976607,http://www.mtnviewhospital.com,68.0,NOT AVAILABLE,NOT AVAILABLE,nan
WIREGRASS MEDICAL CENTER,1200 WEST MAPLE AVENUE,GENEVA,AL,36340,GENERAL ACUTE CARE,OPEN,83,GENEVA,USA,31.04879399,-85.89253669,http://www.alaweb.com/ tgarske,83.0,NOT AVAILABLE,Y,nan
RIVERVIEW REGIONAL MEDICAL CENTER,600 SOUTH THIRD STREET,GADSDEN,AL,35999,GENERAL ACUTE CARE,OPEN,281,ETOWAH,USA,34.00432554,-86.00342706,http://www.riverviewregional.com,281.0,III,NOT AVAILABLE,nan
L. V. STABLER MEMORIAL HOSPITAL,29 L. V. STABLER DRIVE,GREENVILLE,AL,36037,GENERAL ACUTE CARE,OPEN,72,BUTLER,USA,31.8290344,-86.6463642,http://www.lvstabler.com,72.0,III,Y,nan
HALE COUNTY HOSPITAL,508 GREENE STREET,GREENSBORO,AL,36744,GENERAL ACUTE CARE,OPEN,39,HALE,USA,32.69537224,-87.58693419,http://www.halecountyhospital.com,39.0,NOT AVAILABLE,NOT AVAILABLE,nan
CRESTWOOD MEDICAL CENTER,ONE HOSPITAL DRIVE,HUNTSVILLE,AL,35801,GENERAL ACUTE CARE,OPEN,147,MADISON,USA,34.6936114,-86.57217154,http://www.crestwoodmedcenter.com,147.0,III,NOT AVAILABLE,nan
"BEHAVIORAL HEALTHCARE CENTER AT HUNTSVILLE, INC.",5315 MILLENNIUM DRIVE,HUNTSVILLE,AL,35806,PSYCHIATRIC,OPEN,20,MADISON,USA,34.75317024,-86.66569635,http://www.tnhealthmanagement.com/bhc/huntsville,20.0,NOT AVAILABLE,NOT AVAILABLE,nan
FOX ARMY HEALTH CENTER: LAMBERT RHONDA W,4100 GOSS RD SW,HUNTSVILLE,AL,35890,MILITARY,OPEN,-999,MADISON,USA,34.6962142,-86.66023089,NOT AVAILABLE,-999.0,NOT AVAILABLE,NOT AVAILABLE,nan
"HUNTSVILLE HOSPITAL, THE",101 SIVLEY ROAD,HUNTSVILLE,AL,35801,GENERAL ACUTE CARE,OPEN,881,MADISON,USA,34.7214331,-86.58080551,http://www.huntsvillehospital.org,881.0,I,Y,nan
JACKSON MEDICAL CENTER,220 HOSPITAL DRIVE,JACKSON,AL,36545,GENERAL ACUTE CARE,OPEN,35,CLARKE,USA,31.53106846,-87.89513456,http://www.jacksonmedicalcenter.org,35.0,III,Y,nan
RMC JACKSONVILLE,1701 SOUTH PELHAM ROAD,JACKSONVILLE,AL,36265,GENERAL ACUTE CARE,OPEN,104,CALHOUN,USA,33.78493225,-85.76355079,http://www.jmchealth.com,104.0,NOT AVAILABLE,NOT AVAILABLE,nan
WALKER BAPTIST MEDICAL CENTER,"3400 HIGHWAY 78, EAST",JASPER,AL,35502,GENERAL ACUTE CARE,OPEN,267,WALKER,USA,33.8427289,-87.23599958,http://www.bhsala.com/home_walker.cfm?id=41,267.0,III,Y,nan
CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,LUVERNE,AL,36049,GENERAL ACUTE CARE,OPEN,65,CRENSHAW,USA,31.69354407,-86.2650457,NOT AVAILABLE,65.0,NOT AVAILABLE,Y,nan
MOBILE INFIRMARY MEDICAL CENTER,5 MOBILE INFIRMARY CENTER,MOBILE,AL,36652,GENERAL ACUTE CARE,OPEN,677,MOBILE,USA,30.69572496,-88.07977619,https://www.infirmaryhealth.org/hospitals/mobile-infirmary,677.0,III,Y,nan
SPRINGHILL MEMORIAL HOSPITAL,3719 DAUPHIN STREET,MOBILE,AL,36608,GENERAL ACUTE CARE,OPEN,263,MOBILE,USA,30.68451749,-88.13133629,http://www.springhillmemorial.com,263.0,III,Y,nan
BAPTIST MEDICAL CENTER SOUTH,2105 EAST SOUTH BOULEVARD,MONTGOMERY,AL,36111,GENERAL ACUTE CARE,OPEN,454,MONTGOMERY,USA,32.32815395,-86.27754935,http://www.baptistfirst.org,454.0,II,Y,nan
HEALTHSOUTH REHABILITATION HOSPITAL OF MONTGOMERY,4465 NARROW LANE ROAD,MONTGOMERY,AL,36116,REHABILITATION,OPEN,70,MONTGOMERY,USA,32.31910698,-86.2807098,http://www.healthsouthmontgomery.com,70.0,NOT AVAILABLE,NOT AVAILABLE,nan
JACKSON HOSPITAL AND CLINIC,1725 PINE STREET,MONTGOMERY,AL,36106,GENERAL ACUTE CARE,OPEN,344,MONTGOMERY,USA,32.366953,-86.28538554,http://www.jackson.org,344.0,NOT AVAILABLE,NOT AVAILABLE,nan
"NOLAND HOSPITAL MONTGOMERY, LLC","1725 PINE STREET,5TH FLOOR, NORTH WING",MONTGOMERY,AL,36106,LONG TERM CARE,OPEN,65,MONTGOMERY,USA,32.36696933,-86.28579005,NOT AVAILABLE,65.0,III,NOT AVAILABLE,nan
MIZELL MEMORIAL HOSPITAL,702 MAIN STREET,OPP,AL,36467,GENERAL ACUTE CARE,OPEN,99,COVINGTON,USA,31.29195824,-86.25452692,http://www.mizellmh.com,99.0,III,NOT AVAILABLE,nan
DALE MEDICAL CENTER,126 HOSPITAL AVENUE,OZARK,AL,36360,GENERAL ACUTE CARE,OPEN,89,DALE,USA,31.45157666,-85.63208804,http://www.dalemedical.org,89.0,III,Y,nan
ST. VINCENT'S ST.CLAIR,7063 VETERANS PARKWAY,PELL CITY,AL,35125,GENERAL ACUTE CARE,OPEN,40,ST. CLAIR,USA,33.60511077,-86.2774691,http://www.stvhs.com,40.0,NOT AVAILABLE,NOT AVAILABLE,nan
RED BAY HOSPITAL,211 HOSPITAL ROAD,RED BAY,AL,35582,CRITICAL ACCESS,OPEN,25,FRANKLIN,USA,34.45810576,-88.14732506,http://redbayhospital.net/,25.0,NOT AVAILABLE,NOT AVAILABLE,nan
RUSSELLVILLE HOSPITAL,15155 HIGHWAY 43,RUSSELLVILLE,AL,35653,GENERAL ACUTE CARE,OPEN,100,FRANKLIN,USA,34.51081812,-87.71838607,http://www.russellvillehospital.com,100.0,III,Y,nan
HIGHLANDS MEDICAL CENTER,380 WOODS COVE ROAD,SCOTTSBORO,AL,35768,GENERAL ACUTE CARE,OPEN,170,JACKSON,USA,34.66203793,-86.0474908,http://www.highlandsmedcenter.com,170.0,III,Y,nan
VAUGHAN REGIONAL MEDICAL CENTER-PARKWAY CAMPUS,1015 MEDICAL CENTER PARKWAY,SELMA,AL,36701,GENERAL ACUTE CARE,OPEN,175,DALLAS,USA,32.42946521,-87.05597305,http://www.vaughanregional.com,175.0,NOT AVAILABLE,Y,nan
HELEN KELLER MEMORIAL HOSPITAL,1301 S.MONTGOMERY AVENUE,SHEFFIELD,AL,35660,GENERAL ACUTE CARE,OPEN,185,COLBERT,USA,34.74595015,-87.70026146,http://www.helenkeller.com,185.0,NOT AVAILABLE,Y,nan
COOSA VALLEY MEDICAL CENTER,315 WEST HICKORY STREET,SYLACAUGA,AL,35150,GENERAL ACUTE CARE,OPEN,163,TALLADEGA,USA,33.16456023,-86.25548758,http://www.cvhealth.net,163.0,III,NOT AVAILABLE,nan
CITIZENS BAPTIST MEDICAL CENTER,604 STONE AVENUE,TALLADEGA,AL,35161,GENERAL ACUTE CARE,OPEN,122,TALLADEGA,USA,33.44027682,-86.0907834,http://www.bhsala.com/home_citizens.cfm?id=38,122.0,III,Y,nan
MARY S. HARPER GERIATRIC PSYCHIATRY CENTER,201 UNIVERSITY BOULEVARD,TUSCALOOSA,AL,35402,PSYCHIATRIC,OPEN,-999,TUSCALOOSA,USA,33.219066,-87.533981,NOT AVAILABLE,-999.0,NOT AVAILABLE,NOT AVAILABLE,nan
"NOLAND HOSPITAL TUSCALOOSA, LLC","809 UNIVERSITY BLVD EAST,4TH FLOOR",TUSCALOOSA,AL,35401,LONG TERM CARE,OPEN,-999,TUSCALOOSA,USA,33.20517445,-87.52636438,NOT AVAILABLE,32.0,NOT AVAILABLE,NOT AVAILABLE,nan
VA MEDICAL CENTER - TUSCALOOSA,3701 LOOP RD E,TUSCALOOSA,AL,35401,MILITARY,OPEN,-999,TUSCALOOSA,USA,33.18993567,-87.48831785,http://www.tuscaloosa.va.gov/,-999.0,NOT AVAILABLE,N,nan
CENTRAL ALABAMA VETERANS HEALTH CARE SYSTEM EAST CAMPUS,2400 HOSPITAL RD,TUSKEGEE,AL,36083,MILITARY,CLOSED,-999,MACON,USA,32.44521832,-85.71214861,http://www.centralalabama.va.gov/,-999.0,NOT AVAILABLE,Y,nan
BULLOCK COUNTY HOSPITAL,102 WEST CONECUH AVENUE,UNION SPRINGS,AL,36089,GENERAL ACUTE CARE,OPEN,61,BULLOCK,USA,32.14663511,-85.71700933,NOT AVAILABLE,61.0,NOT AVAILABLE,NOT AVAILABLE,nan
ELMORE COMMUNITY HOSPITAL,500 HOSPITAL DRIVE,WETUMPKA,AL,36092,GENERAL ACUTE CARE,OPEN,69,ELMORE,USA,32.55226697,-86.18639645,http://www.elmorehospital.com/,69.0,NOT AVAILABLE,NOT AVAILABLE,nan
HILL HOSPITAL OF SUMTER COUNTY,751 DERBY DRIVE,YORK,AL,36925,GENERAL ACUTE CARE,OPEN,33,SUMTER,USA,32.49199422,-88.29552376,NOT AVAILABLE,33.0,NOT AVAILABLE,NOT AVAILABLE,nan
STAMFORD HOSPITAL,"30 SHELBURNE ROAD,PO BOX 9317",STAMFORD,CT,6904,GENERAL ACUTE CARE,OPEN,305,FAIRFIELD,USA,41.05501669,-73.55312508,http://www.stamhealth.org,305.0,II,NOT AVAILABLE,nan
NORWALK HOSPITAL,34 MAPLE ST,NORWALK,CT,6856,GENERAL ACUTE CARE,OPEN,328,FAIRFIELD,USA,41.11159665,-73.42262363,http://www.norwalkhospital.org,328.0,II,Y,nan
MAJOR HOSPITAL,150 W WASHINGTON ST,SHELBYVILLE,IN,46176,GENERAL ACUTE CARE,CLOSED,72,SHELBY,USA,39.52527338,-85.78105147,http://www.majorhospital.org,72.0,NOT AVAILABLE,NOT AVAILABLE,nan
MEDICAL BEHAVIORAL HOSPITAL - MISHAWAKA,1625 E JEFFERSON BLVD,MISHAWAKA,IN,46545,LONG TERM CARE,OPEN,30,ST. JOSEPH,USA,41.67124835,-86.15887275,http://physicianshospitalsystem.net/,30.0,NOT AVAILABLE,NOT AVAILABLE,nan
