X,Y,FID,ID,NAME,ADDRESS,ADDRESS2,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCE_DAT,VAL_METHOD,VAL_DATE,WEBSITE,STATE_ID,ALT_NAME,ST_FIPS,OWNER,TTL_STAFF,BEDS,TRAUMA,HELIPAD,DATE_CREAT
-121.645983803999954,36.659030456000032,854,0038593901,Salinas Valley Memorial Hospital,450 East Romie Lane,Not Available,Salinas,CA,93901,Not Available,Not Available,General Acute Care Hospital,Open,225,Monterey,06053,US,36.659,-121.646,622210,General Medical And Surgical Hospitals,http://www.oshpd.ca.gov/HID/Products/Listings.html,2012-08-13T00:00:00.000Z,Imagery with Other,2014-02-10T00:00:00.000Z,http://www.svmh.com,Not Available,Not Available,06,Government - District/Authority,0,225,Not Available,Not Available,2012-11-12T00:00:00.000Z
-118.96232892099998,37.643950209000018,855,0027393546,Mammoth Hospital,85 Sierra Park Road,Not Available,Mammoth Lakes,CA,93546,Not Available,Not Available,General Acute Care Hospital,Open,17,Mono,06051,US,37.644,-118.962,622210,General Medical And Surgical Hospitals,http://www.oshpd.ca.gov/HID/Products/Listings.html,2012-08-13T00:00:00.000Z,Imagery,2014-02-10T00:00:00.000Z,http://www.mammothhospital.com,Not Available,Not Available,06,Government - District/Authority,0,17,Not Available,Not Available,2012-11-12T00:00:00.000Z
-121.047499778999963,39.228016294000042,856,0043195945,Sierra Nevada Memorial Hospital,155 Glasson Way,Not Available,Grass Valley,CA,95945,Not Available,Not Available,General Acute Care Hospital,Open,121,Nevada,06057,US,39.228,-121.048,622210,General Medical And Surgical Hospitals,http://www.oshpd.ca.gov/HID/Products/Listings.html,2012-08-13T00:00:00.000Z,Imagery,2014-02-10T00:00:00.000Z,http://www.snmh.org,Not Available,Not Available,06,Non-profit,0,121,Not Available,Y,2012-11-12T00:00:00.000Z
-120.200773315,39.325107381000066,857,0048996160,Tahoe Forest Hospital,10121 Pine Street Pob 759,Not Available,Truckee,CA,96160,Not Available,Not Available,General Acute Care Hospital,Open,25,Nevada,06057,US,39.3251,-120.201,622210,General Medical And Surgical Hospitals,http://www.oshpd.ca.gov/HID/Products/Listings.html,2012-08-13T00:00:00.000Z,Imagery with Other,2014-02-10T00:00:00.000Z,http://www.tfhd.com,Not Available,Not Available,06,Government - District/Authority,0,25,Not Available,Y,2012-11-12T00:00:00.000Z
-96.171939066999983,43.423848357000054,858,0000151246,Merrill Pioneer Community Hospital,801 South Greene Street,Not Available,Rock Rapids,IA,51246,Not Available,(712) 472-2591,General Acute Care Hospital,Open,16,Lyon,19119,US,43.4238,-96.1719,622210,General Medical And Surgical Hospitals,ftp://ftp.igsb.uiowa.edu/gis_library/IA_State/Infrastructure/,2012-06-05T00:00:00.000Z,Imagery,2014-03-12T00:00:00.000Z,http://www.sanfordmerrill.org,Not Available,Not Available,19,Non-profit,0,16,Not Available,Y,2013-04-01T00:00:00.000Z
-94.991114560999947,41.401320358000071,859,0010350022,Cass County Memorial Hospital,1501 East 10Th Street,Not Available,Atlantic,IA,50022,Not Available,(712) 243-3250,General Acute Care Hospital,Open,33,Cass,19029,US,41.4013,-94.9911,622210,General Medical And Surgical Hospitals,ftp://ftp.igsb.uiowa.edu/gis_library/IA_State/Infrastructure/,2012-06-05T00:00:00.000Z,Imagery with Other,2014-03-12T00:00:00.000Z,http://www.casshealth.org,Not Available,Not Available,19,Government - Local,0,33,Not Available,Y,2013-04-01T00:00:00.000Z
-94.749184050999986,42.26561788600003,860,0005951449,Stewart Memorial Community Hospital,1301 West Main Street,Not Available,Lake City,IA,51449,Not Available,(712) 464-3171,General Acute Care Hospital,Open,25,Calhoun,19025,US,42.2656,-94.7492,622210,General Medical And Surgical Hospitals,ftp://ftp.igsb.uiowa.edu/gis_library/IA_State/Infrastructure/,2012-06-05T00:00:00.000Z,Imagery with Other,2014-02-10T00:00:00.000Z,http://www.stewartmemorial.org,Not Available,Not Available,19,Non-profit,0,25,Not Available,Not Available,2013-04-01T00:00:00.000Z
-94.867074229999943,42.056495865000045,861,0006551401,St. Anthony'S Regional Hospital,311 South Clark Street,Not Available,Carroll,IA,51401,Not Available,(712) 792-3581,General Acute Care Hospital,Open,155,Carroll,19027,US,42.0565,-94.8671,622210,General Medical And Surgical Hospitals,ftp://ftp.igsb.uiowa.edu/gis_library/IA_State/Infrastructure/,2012-06-05T00:00:00.000Z,Imagery,2014-03-12T00:00:00.000Z,http://www.stanthonyhospital.org,Not Available,Not Available,19,Non-profit,0,155,Not Available,Y,2013-04-01T00:00:00.000Z
-95.06479905299993,41.90756887100008,862,0007551455,Manning General Hospital,410 Main Street,Not Available,Manning,IA,51455,Not Available,(712) 653-2072,General Acute Care Hospital,Open,87,Carroll,19027,US,41.9076,-95.0648,622210,General Medical And Surgical Hospitals,ftp://ftp.igsb.uiowa.edu/gis_library/IA_State/Infrastructure/,2012-06-05T00:00:00.000Z,Imagery,2014-02-10T00:00:00.000Z,http://www.mrhcia.com,Not Available,Not Available,19,Non-profit,0,87,Not Available,Not Available,2013-04-01T00:00:00.000Z
-95.222793004999971,42.644782171000024,863,0003950588,Buena Vista County Hospital,1525 West 5Th Street,Not Available,Storm Lake,IA,50588,Not Available,(712) 732-4030,General Acute Care Hospital,Open,35,Buena Vista,19021,US,42.6448,-95.2228,622210,General Medical And Surgical Hospitals,ftp://ftp.igsb.uiowa.edu/gis_library/IA_State/Infrastructure/,2012-06-05T00:00:00.000Z,Imagery with Other,2014-02-10T00:00:00.000Z,http://www.bvrmc.org,Not Available,Not Available,19,Government - Local,0,35,Not Available,Not Available,2013-04-01T00:00:00.000Z
-95.547898821999979,42.759360946000058,864,0003151012,Sioux Valley Memorial Hospital,300 Sioux Valley Drive,Not Available,Cherokee,IA,51012,Not Available,(712) 225-5101,Psychiatric Hospital,Open,67,Cherokee,19035,US,42.7594,-95.5479,622210,General Medical And Surgical Hospitals,ftp://ftp.igsb.uiowa.edu/gis_library/IA_State/Infrastructure/,2012-06-05T00:00:00.000Z,Imagery,2014-02-10T00:00:00.000Z,http://www.ohwy.com/ia/m/md160003.htm,Not Available,Not Available,19,Non-profit,0,67,Not Available,Not Available,2013-04-01T00:00:00.000Z
-95.572614310999938,42.757162851000032,865,0003251012,Mental Health Institute,1200 West Cedar Street,Not Available,Cherokee,IA,51012,Not Available,(712) 225-2594,Psychiatric Hospital,Open,37,Cherokee,19035,US,42.7572,-95.5726,622210,General Medical And Surgical Hospitals,ftp://ftp.igsb.uiowa.edu/gis_library/IA_State/Infrastructure/,2012-06-05T00:00:00.000Z,Imagery with Other,2014-02-10T00:00:00.000Z,http://www.dhs.state.ia.us,Not Available,Not Available,19,Government - State,0,37,Not Available,Not Available,2013-04-01T00:00:00.000Z
-120.590860355999965,35.113499783000066,866,0002193420,Arroyo Grande Community Hospital,345 South Halcyon Road,Not Available,Arroyo Grande,CA,93420,Not Available,Not Available,General Acute Care Hospital,Open,67,San Luis Obispo,06079,US,35.1135,-120.591,622210,General Medical And Surgical Hospitals,http://www.oshpd.ca.gov/HID/Products/Listings.html,2012-08-13T00:00:00.000Z,Imagery,2014-02-10T00:00:00.000Z,http://www.arroyograndehospital.org,Not Available,Not Available,06,Non-profit,0,67,Not Available,Not Available,2012-11-12T00:00:00.000Z
-120.63489061199999,35.462717613000031,867,0002293423,Atascadero State Hospital,10333 El Camino Real,Not Available,Atascadero,CA,93423,Not Available,Not Available,Psychiatric Hospital,Open,1275,San Luis Obispo,06079,US,35.4627,-120.635,622210,"Hospitals, Psychiatric (Except Convalescent)",http://www.oshpd.ca.gov/HID/Products/Listings.html,2012-08-13T00:00:00.000Z,Imagery,2014-02-10T00:00:00.000Z,http://www.dmh.ca.gov/statehospitals/atascadero,Not Available,Not Available,06,Government - State,0,1275,Not Available,Not Available,2012-11-12T00:00:00.000Z
-120.650641411999956,35.277931506000066,868,0013893401,French Hospital Medical Center,1911 Johnson Avenue,Not Available,San Luis Obispo,CA,93401,Not Available,Not Available,General Acute Care Hospital,Open,112,San Luis Obispo,06079,US,35.2779,-120.651,622210,General Medical And Surgical Hospitals,http://www.oshpd.ca.gov/HID/Products/Listings.html,2012-08-13T00:00:00.000Z,Imagery with Other,2014-02-10T00:00:00.000Z,http://www.frenchmedicalcenter.org,Not Available,Not Available,06,Non-profit,0,112,Not Available,Not Available,2012-11-12T00:00:00.000Z
-120.646790708999973,35.275660322000071,869,0039893401,San Luis Obispo Co Psychiatric Health Facility,2178 Johnson Ave,Not Available,San Luis Obispo,CA,93401,Not Available,Not Available,Psychiatric Hospital,Open,16,San Luis Obispo,06079,US,35.2757,-120.647,622210,"Hospitals, Psychiatric (Except Convalescent)",http://www.oshpd.ca.gov/HID/Products/Listings.html,2012-08-13T00:00:00.000Z,Imagery with Other,2014-02-10T00:00:00.000Z,N/A,Not Available,Not Available,06,Government - Local,0,16,Not Available,Not Available,2012-11-12T00:00:00.000Z
-120.666050679999941,35.291796785000031,870,0043493405,Sierra Vista Regional Medical Center,1010 Murray Street,Not Available,San Luis Obispo,CA,93405,Not Available,Not Available,General Acute Care Hospital,Open,164,San Luis Obispo,06079,US,35.2918,-120.666,622210,General Medical And Surgical Hospitals,http://www.oshpd.ca.gov/HID/Products/Listings.html,2012-08-13T00:00:00.000Z,Imagery,2014-02-10T00:00:00.000Z,http://www.sierravistaregional.com,Not Available,Not Available,06,Proprietary,0,164,Not Available,Y,2012-11-12T00:00:00.000Z
-120.719588433999931,35.555237886000022,871,0050493465,Twin Cities Community Hospital,1100 Las Tablas Road,Not Available,Templeton,CA,93465,Not Available,Not Available,General Acute Care Hospital,Open,122,San Luis Obispo,06079,US,35.5552,-120.72,622210,General Medical And Surgical Hospitals,http://www.oshpd.ca.gov/HID/Products/Listings.html,2012-08-13T00:00:00.000Z,Imagery with Other,2014-02-10T00:00:00.000Z,http://www.twincitieshospital.com,Not Available,Not Available,06,Proprietary,0,122,Not Available,Y,2012-11-12T00:00:00.000Z
-119.283663533,34.30776435100006,872,0002793001,Aurora Vista Del Mar Hospital,801 Seneca Street,Not Available,Ventura,CA,93001,Not Available,Not Available,Psychiatric Hospital,Open,87,Ventura,06111,US,34.3078,-119.284,622210,"Hospitals, Psychiatric (Except Convalescent)",http://www.oshpd.ca.gov/HID/Products/Listings.html,2012-08-13T00:00:00.000Z,Imagery,2014-02-10T00:00:00.000Z,http://www.vistadelmarhospital.com,Not Available,Not Available,06,Proprietary,0,87,Not Available,Not Available,2012-11-12T00:00:00.000Z
-119.258302632,34.274645991000064,873,0008593003,Community Memorial Hospital-San Buenaventura,147 N. Brent Street,Not Available,Ventura,CA,93003,Not Available,Not Available,General Acute Care Hospital,Open,242,Ventura,06111,US,34.2746,-119.258,622210,General Medical And Surgical Hospitals,http://www.oshpd.ca.gov/HID/Products/Listings.html,2012-08-13T00:00:00.000Z,Imagery,2014-02-10T00:00:00.000Z,http://www.cmhshealth.org/,Not Available,Not Available,06,Non-profit,0,242,Not Available,Y,2012-11-12T00:00:00.000Z
-118.882894892999957,34.20797051400006,874,0026991360,Los Robles Hospital & Medical Center,215 West Janss Road,Not Available,Thousand Oaks,CA,91360,Not Available,Not Available,General Acute Care Hospital,Open,290,Ventura,06111,US,34.208,-118.883,622210,General Medical And Surgical Hospitals,http://www.oshpd.ca.gov/HID/Products/Listings.html,2012-08-13T00:00:00.000Z,Imagery,2014-02-10T00:00:00.000Z,http://www.losrobleshospital.com,Not Available,Not Available,06,Proprietary,0,290,II,Y,2012-11-12T00:00:00.000Z
-119.264372413999979,34.442959801000022,875,0032893023,Ojai Manor Convalescent Hospital,1306 Maricopa Highway,Not Available,Ojai,CA,93023,Not Available,Not Available,General Acute Care Hospital,Open,66,Ventura,06111,US,34.443,-119.264,622210,General Medical And Surgical Hospitals,http://www.oshpd.ca.gov/HID/Products/Listings.html,2012-08-13T00:00:00.000Z,Imagery with Other,2014-02-10T00:00:00.000Z,N/A,Not Available,Not Available,06,Non-profit,0,66,Not Available,Not Available,2012-11-12T00:00:00.000Z
-119.264384311999933,34.44291518600005,876,0032993023,Ojai Valley Community Hospital,1306 Maricopa Highway,Not Available,Ojai,CA,93023,Not Available,Not Available,General Acute Care Hospital,Open,37,Ventura,06111,US,34.4429,-119.264,622210,General Medical And Surgical Hospitals,http://www.oshpd.ca.gov/HID/Products/Listings.html,2012-08-13T00:00:00.000Z,Imagery with Other,2014-02-10T00:00:00.000Z,http://www.cmhhospital.org,Not Available,Not Available,06,Non-profit,0,37,Not Available,Not Available,2012-11-12T00:00:00.000Z
-119.194230489999939,34.224141307000018,877,0033693030,Pacific Shores Hospital,2130 Ventura Road,Not Available,Oxnard,CA,93030,Not Available,Not Available,Psychiatric Hospital,Open,30,Ventura,06111,US,34.2241,-119.194,622210,"Hospitals, Psychiatric (Except Convalescent)",http://www.oshpd.ca.gov/HID/Products/Listings.html,2012-08-13T00:00:00.000Z,Imagery,2014-02-10T00:00:00.000Z,http://www.raderprograms.com,Not Available,Not Available,06,Proprietary,0,30,Not Available,Not Available,2012-11-12T00:00:00.000Z
-118.744535322,34.289165393000076,878,0043793065,Simi Valley Hospital And Health Care Svcs-Sycamore,2975 North Sycamore Drive,Not Available,Simi Valley,CA,93065,Not Available,Not Available,General Acute Care Hospital,Open,82,Ventura,06111,US,34.2892,-118.745,622210,General Medical And Surgical Hospitals,http://www.oshpd.ca.gov/HID/Products/Listings.html,2012-08-13T00:00:00.000Z,Imagery,2014-02-10T00:00:00.000Z,http://www.simivalleyhospital.com,Not Available,Not Available,06,Non-profit,0,82,Not Available,Y,2012-11-12T00:00:00.000Z
-119.019447665999962,34.243679120000024,879,0045593010,St. John'S Pleasant Valley Hospital,2309 Antonio Avenue,Not Available,Camarillo,CA,93010,Not Available,Not Available,General Acute Care Hospital,Open,127,Ventura,06111,US,34.2437,-119.019,622210,General Medical And Surgical Hospitals,http://www.oshpd.ca.gov/HID/Products/Listings.html,2012-08-13T00:00:00.000Z,Imagery with Other,2014-02-10T00:00:00.000Z,http://www.stjohnshealth.org,Not Available,Not Available,06,Non-profit,0,127,Not Available,Not Available,2012-11-12T00:00:00.000Z
-119.155718263,34.216338310000026,880,0045693030,St. John'S Regional Medical Center,1600 North Rose Avenue,Not Available,Oxnard,CA,93030,Not Available,Not Available,General Acute Care Hospital,Open,161,Ventura,06111,US,34.2163,-119.156,622210,General Medical And Surgical Hospitals,http://www.oshpd.ca.gov/HID/Products/Listings.html,2012-08-13T00:00:00.000Z,Imagery with Other,2014-02-10T00:00:00.000Z,http://www.stjohnshealth.org,Not Available,Not Available,06,Non-profit,0,161,Not Available,Y,2012-11-12T00:00:00.000Z
-118.86938418699999,34.174860971000037,881,0049691361,Thousand Oaks Surgical Hospital,401 Rolling Oaks Drive,Not Available,Thousand Oaks,CA,91361,Not Available,Not Available,General Acute Care Hospital,Open,21,Ventura,06111,US,34.1749,-118.869,622210,General Medical And Surgical Hospitals,http://www.oshpd.ca.gov/HID/Products/Listings.html,2012-08-13T00:00:00.000Z,Imagery,2014-02-10T00:00:00.000Z,http://www.toshospital.com,Not Available,Not Available,06,Proprietary,0,21,Not Available,Not Available,2012-11-12T00:00:00.000Z
-119.252133662999924,34.277350199000061,882,0051793003,Ventura County Medical Center,3291 Loma Vista Road,Not Available,Ventura,CA,93003,Not Available,Not Available,General Acute Care Hospital,Open,160,Ventura,06111,US,34.2774,-119.252,622210,General Medical And Surgical Hospitals,http://www.oshpd.ca.gov/HID/Products/Listings.html,2012-08-13T00:00:00.000Z,Imagery with Other,2014-02-10T00:00:00.000Z,http://www.vchca.org,Not Available,Not Available,06,Government - Local,0,160,II,Y,2012-11-12T00:00:00.000Z
-118.815736390999987,34.154938872000059,883,0053391362,Los Robles Hospital & Medical Center - East Campus,150 Via Merida,Not Available,Westlake Vilage,CA,91362,Not Available,Not Available,General Acute Care Hospital,Open,53,Ventura,06111,US,34.1549,-118.816,622210,General Medical And Surgical Hospitals,http://www.oshpd.ca.gov/HID/Products/Listings.html,2012-08-13T00:00:00.000Z,Imagery with Other,2014-02-10T00:00:00.000Z,http://www.losrobleshospital.com,Not Available,Not Available,06,Proprietary,0,53,Not Available,Not Available,2012-11-12T00:00:00.000Z
-121.59391248299994,39.138004993000038,884,0037595901,Rideout Memorial Hospital,726 Fourth St,Not Available,Marysville,CA,95901,Not Available,Not Available,General Acute Care Hospital,Open,173,Yuba,06115,US,39.138,-121.594,622210,General Medical And Surgical Hospitals,http://www.oshpd.ca.gov/HID/Products/Listings.html,2012-08-13T00:00:00.000Z,Imagery,2014-02-10T00:00:00.000Z,http://www.frhg.org,Not Available,Not Available,06,Non-profit,0,173,III,Not Available,2012-11-12T00:00:00.000Z
-94.24627266899995,40.712120184000071,885,0013450854,Ringgold County Hospital,211 Shellway Drive,Not Available,Mount Ayr,IA,50854,Not Available,(515) 464-3226,General Acute Care Hospital,Open,16,Ringgold,19159,US,40.7121,-94.2463,622210,General Medical And Surgical Hospitals,ftp://ftp.igsb.uiowa.edu/gis_library/IA_State/Infrastructure/,2012-06-05T00:00:00.000Z,Imagery with Other,2014-02-10T00:00:00.000Z,http://www.rchmtayr.org,Not Available,Not Available,19,Non-profit,0,16,Not Available,Not Available,2013-04-01T00:00:00.000Z
-94.384095005999939,41.070166390000054,886,0011450801,Greater Regional Medical Center,1700 West Townline Road,Not Available,Creston,IA,50801,Not Available,(515) 782-7091,General Acute Care Hospital,Open,25,Union,19175,US,41.0702,-94.3841,622210,General Medical And Surgical Hospitals,ftp://ftp.igsb.uiowa.edu/gis_library/IA_State/Infrastructure/,2012-06-05T00:00:00.000Z,Imagery with Other,2014-02-10T00:00:00.000Z,http://www.greaterregional.org,Not Available,Not Available,19,Government - Local,0,25,Not Available,Not Available,2013-04-01T00:00:00.000Z
-94.677875013999937,42.741024787000057,887,0003350574,Pocahontas Community Hospital,606 Northwest 7Th,Not Available,Pocahontas,IA,50574,Not Available,(712) 335-3501,General Acute Care Hospital,Open,20,Pocahontas,19151,US,42.741,-94.6779,622210,General Medical And Surgical Hospitals,ftp://ftp.igsb.uiowa.edu/gis_library/IA_State/Infrastructure/,2012-06-05T00:00:00.000Z,Imagery,2014-02-10T00:00:00.000Z,http://www.pocahontashospital.org,Not Available,Not Available,19,Government - Local,0,20,Not Available,Not Available,2013-04-01T00:00:00.000Z
-122.771626171999984,38.450397819000038,888,0002395401,Aurora Behavioral Healthcare-Santa Rosa,1287 Fulton Road,Not Available,Santa Rosa,CA,95401,Not Available,Not Available,Psychiatric Hospital,Open,95,Sonoma,06097,US,38.4504,-122.772,622210,"Hospitals, Psychiatric (Except Convalescent)",http://www.oshpd.ca.gov/HID/Products/Listings.html,2012-08-13T00:00:00.000Z,Imagery with Other,2014-02-10T00:00:00.000Z,http://www.aurorasantarosa.com/,Not Available,Not Available,06,Proprietary,0,95,Not Available,Not Available,2012-11-12T00:00:00.000Z
